density,repetition,seed,algorithm,tracemalloc_peak_mib,tracemalloc_current_mib,tracemalloc_peak_minus_current_mib,tracemalloc_overhead_mib,runtime_seconds_with_tracing,betti_number
0.1,6,7,recursive_basis,21.62717628479004,21.59988307952881,0.02729320526123047,9.912109375,1.1011781000124756,0
0.1,6,7,recursive_no_basis,21.628016471862793,21.60088062286377,0.027135848999023438,9.912567138671875,1.0401708999997936,0
0.1,7,8,recursive_basis,21.629014015197754,21.60470962524414,0.02430438995361328,9.91387939453125,0.9968959999969229,0
0.1,7,8,recursive_no_basis,21.628170013427734,21.603951454162598,0.02421855926513672,9.913330078125,1.314321599988034,0
0.1,7,8,general,0.07633209228515625,0.024991989135742188,0.05134010314941406,0.051513671875,0.05240289997891523,0
0.1,8,9,recursive_no_basis,21.630064010620117,21.5989990234375,0.031064987182617188,9.91253662109375,1.1241633000026923,0
0.1,8,9,general,0.07645034790039062,0.024850845336914062,0.05159950256347656,0.053924560546875,0.04955520000657998,0
0.1,8,9,recursive_basis,21.627822875976562,21.596847534179688,0.030975341796875,9.91107177734375,0.967152500001248,0
0.1,9,10,general,0.07706165313720703,0.02635955810546875,0.05070209503173828,0.052337646484375,0.05461329998797737,0
0.1,9,10,recursive_basis,21.62765407562256,21.598286628723145,0.029367446899414062,9.91162109375,0.97619049999048,0
0.1,9,10,recursive_no_basis,21.626721382141113,21.597464561462402,0.029256820678710938,9.911041259765625,0.9992061000084504,0
0.2,0,1,general,0.2326650619506836,0.05369281768798828,0.1789722442626953,0.08575439453125,0.24951480000163428,0
0.2,0,1,recursive_basis,21.632834434509277,21.61071014404297,0.022124290466308594,9.915557861328125,0.9685230999893975,0
0.2,0,1,recursive_no_basis,21.63432502746582,21.612269401550293,0.022055625915527344,9.916534423828125,0.9643110000179149,0
0.2,1,2,recursive_basis,21.633177757263184,21.607909202575684,0.0252685546875,9.9151611328125,1.1481935000047088,0
0.2,1,2,recursive_no_basis,21.635170936584473,21.610050201416016,0.02512073516845703,9.916351318359375,1.0476214999798685,0
0.2,1,2,general,0.2275066375732422,0.05295562744140625,0.17455101013183594,0.0848388671875,0.223070900014136,0
0.2,2,3,recursive_no_basis,21.633997917175293,21.609122276306152,0.024875640869140625,9.9158935546875,0.9637651999946684,0
0.2,2,3,general,0.18412017822265625,0.04841041564941406,0.1357097625732422,0.082611083984375,0.18836150001152419,0
0.2,2,3,recursive_basis,21.632983207702637,21.608112335205078,0.024870872497558594,9.915191650390625,1.0344647000019904,0
0.2,3,4,general,0.2790384292602539,0.0625143051147461,0.2165241241455078,0.121612548828125,0.3094637999893166,0
0.2,3,4,recursive_basis,21.63606548309326,21.61496639251709,0.021099090576171875,9.917572021484375,0.9797100000141654,0
0.2,3,4,recursive_no_basis,21.634102821350098,21.612945556640625,0.021157264709472656,9.916412353515625,1.1469172000070103,0
0.2,4,5,recursive_basis,21.634669303894043,21.613340377807617,0.02132892608642578,9.916717529296875,1.0064560000027996,0
0.2,4,5,recursive_no_basis,21.63441276550293,21.61334228515625,0.021070480346679688,9.9168701171875,0.9967171000025701,0
0.2,4,5,general,0.23690032958984375,0.06360340118408203,0.17329692840576172,0.12152099609375,0.25518030000966974,0
0.2,5,6,recursive_no_basis,21.632976531982422,21.61018466949463,0.02279186248779297,9.91546630859375,0.9705412999901455,0
0.2,5,6,general,0.2268524169921875,0.052890777587890625,0.17396163940429688,0.0853271484375,0.2434903000248596,0
0.2,5,6,recursive_basis,21.6342716217041,21.611374855041504,0.022896766662597656,9.91632080078125,1.0095124999934342,0
0.2,6,7,general,0.2080364227294922,0.05233478546142578,0.1557016372680664,0.084564208984375,0.22258540001348592,0
0.2,6,7,recursive_basis,21.63199520111084,21.60549545288086,0.02649974822998047,9.913970947265625,1.054389099997934,0
0.2,6,7,recursive_no_basis,21.63384246826172,21.607385635375977,0.026456832885742188,9.91497802734375,1.0753356000059284,0
0.2,7,8,recursive_basis,21.635842323303223,21.61393928527832,0.021903038024902344,9.917327880859375,1.0487715000053868,0
0.2,7,8,recursive_no_basis,21.635868072509766,21.61414623260498,0.021721839904785156,9.917205810546875,1.0042789000144694,0
0.2,7,8,general,0.20888805389404297,0.054221153259277344,0.15466690063476562,0.085601806640625,0.22294400000828318,0
0.2,8,9,recursive_no_basis,21.6317138671875,21.60655403137207,0.025159835815429688,9.914306640625,1.0122505000035744,0
0.2,8,9,general,0.24158954620361328,0.053763389587402344,0.18782615661621094,0.085479736328125,0.23495179999736138,0
0.2,8,9,recursive_basis,21.6345853805542,21.609149932861328,0.025435447692871094,9.916015625,1.0039069000049494,0
0.2,9,10,general,0.23324298858642578,0.05724525451660156,0.17599773406982422,0.08740234375,0.222314099984942,0
0.2,9,10,recursive_basis,21.634809494018555,21.609642028808594,0.025167465209960938,9.91650390625,1.0351754000002984,0
0.2,9,10,recursive_no_basis,21.633893966674805,21.608598709106445,0.025295257568359375,9.915802001953125,1.011700600007316,0
0.3,0,1,general,1.1148548126220703,0.10672950744628906,1.0081253051757812,0.20660400390625,1.3967592999979388,0
0.3,0,1,recursive_basis,23.408102989196777,23.3978214263916,0.010281562805175781,10.390716552734375,1.1041016000090167,0
0.3,0,1,recursive_no_basis,21.680855751037598,21.64110565185547,0.039750099182128906,9.9451904296875,1.0147204000095371,0
0.3,1,2,recursive_basis,21.640345573425293,21.619484901428223,0.020860671997070312,9.91961669921875,1.2365408999903593,0
0.3,1,2,recursive_no_basis,21.64059066772461,21.619535446166992,0.021055221557617188,9.91973876953125,1.0590154999808874,0
0.3,1,2,general,0.8324623107910156,0.10558319091796875,0.7268791198730469,0.20599365234375,1.2384741999849211,0
0.3,2,3,recursive_no_basis,21.644126892089844,21.62139129638672,0.022735595703125,9.920806884765625,1.0640754000050947,0
0.3,2,3,general,0.8620576858520508,0.10462760925292969,0.7574300765991211,0.2060546875,1.0016408000083175,0
0.3,2,3,recursive_basis,21.64339542388916,21.620659828186035,0.022735595703125,9.92041015625,1.0426270999887493,0
0.3,3,4,general,1.2572994232177734,0.11530017852783203,1.1419992446899414,0.211395263671875,1.4640904999978375,0
0.3,3,4,recursive_basis,21.64218044281006,21.6195125579834,0.022667884826660156,9.9195556640625,0.9452897000010125,0
0.3,3,4,recursive_no_basis,21.644174575805664,21.621500968933105,0.022673606872558594,9.920654296875,0.9493513999914285,0
0.3,4,5,recursive_basis,21.641655921936035,21.619441986083984,0.02221393585205078,9.91986083984375,0.968110500019975,0
0.3,4,5,recursive_no_basis,21.64229393005371,21.620070457458496,0.022223472595214844,9.9200439453125,0.9999380999943241,0
